Mixture,Malignant,Endothelial cells,CAF,T cells CD8,NK cells,Macrophages,T cells CD4,B cells,P-value,Correlation,RMSE
TCGA-EE-A2MJ-06A-11R-A18S-07,0.553001635649073,0.026115585806619,0.0695876493954343,0.0349358980817552,0,0.172172452870935,0,0.144186778196183,0,0.679326353305092,0.747361155011478
TCGA-EE-A2MK-06A-11R-A18S-07,0.715598613589323,0.00126144462600484,0.06120737420787,0.0384989962524235,0,0.159309402411395,0,0.0241241689129837,0,0.633250646809479,0.794864275822961
TCGA-EE-A2ML-06A-11R-A18S-07,0.869819433616381,0.00460409348424223,0.0248011234713521,0.00317807877369039,0,0.0852184740269466,0.00513661146796558,0.00724218515942222,0,0.560045551910658,0.84868280331552
TCGA-EE-A2MM-06A-11R-A18S-07,0.814101664509016,0,0.0985123166759605,0,0,0.0757975560214837,0,0.0115884627935394,0,0.346996408971775,0.938446508194686
TCGA-EE-A2MN-06A-11R-A18S-07,0.807990587612584,0.00105360699552406,0.0121706074282856,0.0411891853821048,0,0.0864921985449533,0,0.0511038140365485,0,0.652740817300892,0.804737566704189
TCGA-EE-A2MP-06A-11R-A18S-07,0.771197713791627,0.000647990707801955,0.0405906959220318,0.0223147174448387,0,0.133807470212016,0,0.0314414119216838,0,0.718180359365989,0.754653655125318
TCGA-EE-A2MQ-06A-11R-A18S-07,0.896322312238501,0,0.0770704296854848,0,0,0.0172636347814004,0.00114133282168915,0.00820229047292424,0,0.651768304387369,0.815954266939323
TCGA-EE-A2MR-06A-11R-A18S-07,0.0412217851501686,0.0466518794664967,0.286887618096458,0.0207319925764422,0,0.214801464269948,0.0824747592305221,0.307230501209964,0,0.361805184723764,1.01655683668351
TCGA-EE-A2MS-06A-11R-A18S-07,0.834848129179053,0,0.0305372703413076,0.024960313844602,0,0.102932046417997,0,0.0067222402170406,0,0.408826748546486,0.913239837577854
TCGA-EE-A2MT-06A-11R-A18S-07,0.926562596373644,0,0.0541178066311253,0,0,0.0102304794751282,0,0.00908911752010276,0,0.378983592474404,0.926430554394966
TCGA-EE-A2MU-06A-21R-A18S-07,0.63471023956445,0,0.0768204942905755,0.0560033755983446,0,0.196839039144397,0,0.0356268514022324,0,0.551467080047118,0.835174571184059
TCGA-EE-A3AA-06A-11R-A18S-07,0.600014042136943,0.07180987663651,0.124962864623781,0.00494913702765276,0,0.0814652734573607,0.0007000976888998,0.116098708428852,0,0.415401697248242,0.910048918677647
TCGA-EE-A3AB-06A-11R-A18S-07,0.565541594467326,0.000712598591720841,0.270312628982146,0,0,0.143436675953213,0.0199965020055942,0,0,0.324316961731054,0.952782191405592
TCGA-EE-A3AC-06A-11R-A18S-07,0.864186992685925,0,0.0146411713595714,0.0165488877564621,0,0.0841988517418964,0,0.0204240964561453,0,0.450163566809966,0.896242570543189
TCGA-EE-A3AD-06A-11R-A18S-07,0.960529238122428,0,0.0347042294968321,0,0,0.00176410168217444,0.000295459448472288,0.00270697125009301,0,0.326438190558438,0.946752843680443
TCGA-EE-A3AE-06A-11R-A18S-07,0.835602694604274,0.000333902382797413,0.0201770248726571,0.0201287366597451,0,0.0866154550858724,0,0.0371421863946536,0,0.570299992186365,0.84308383686686
TCGA-EE-A3AF-06A-11R-A18S-07,0.776120680140651,0,0.0696343075774789,0.0101422898392492,0,0.119756344798296,0,0.0243463776443241,0,0.421050278177992,0.907385824688883
TCGA-EE-A3AG-06A-31R-A18S-07,0.601346438986379,9.94500295554428e-05,0.347782905589956,0.00131525289192721,0,0.024156935993955,0,0.0252990165082269,0,0.443180864057708,0.898320342178965
TCGA-EE-A3AH-06A-11R-A18S-07,0.931848687943266,0.00226118670497812,0.0553316597283539,0,0,0.0105584656234022,0,0,0,0.30410505327129,0.954869029340961
TCGA-EE-A3J3-06A-11R-A20F-07,0.757614869157253,0,0.142232374919926,0.0110435485497908,0,0.0697859747726029,0,0.0193232326004277,0,0.50262009959748,0.87605474064931
TCGA-EE-A3J4-06A-11R-A20F-07,0.909386273265926,0,0.0380498910184447,0.000395165511836225,0,0.0432874943277645,0,0.00888117587602811,0,0.451962014110092,0.897412620294066
TCGA-EE-A3J5-06A-11R-A20F-07,0.737164891237538,0.00172766277549665,0.0721293431890837,0.035212549609435,0,0.0846717301621501,0,0.0690938230262966,0,0.504537715234283,0.872601206184545
TCGA-EE-A3J7-06A-11R-A20F-07,0.955453874557937,0,0.0189742503155191,0,0,0.0255718751265434,0,0,0,0.348972173480262,0.938037276512707
TCGA-EE-A3J8-06A-11R-A20F-07,0.938943429636532,0,0.0518361704998032,0,0,0.0085839223042808,0,0.000636477559384386,0,0.420868753240367,0.909988897617492
TCGA-EE-A3JA-06A-11R-A20F-07,0.881244916469716,0,0.0302379020152077,0.00622379351690538,0,0.0461383606298026,0,0.0361550273683685,0,0.558281153980665,0.854007625284267
TCGA-EE-A3JB-06A-11R-A21D-07,0.400176415997387,0,0.442750892917931,0.0164638175770424,0,0.114603384366779,0,0.0260054891408608,0,0.486474236081272,0.873692194594332
TCGA-EE-A3JD-06A-11R-A20F-07,0.315051904295749,0.0372104823402656,0.10159920207963,0.0520489417130626,0,0.148771866203814,0,0.345317603367478,0,0.770748089979384,0.646962908681229
TCGA-EE-A3JE-06A-11R-A20F-07,0.468422028825283,0.00172529933056444,0.176920390544249,0.101330940366269,0,0.164274932030627,0,0.0873264089030069,0,0.644836638634623,0.778823680078637
TCGA-EE-A3JH-06A-11R-A21D-07,0.428656726033894,0.00182224658061163,0.123994024492333,0.0642206397829914,0,0.223983269949095,0,0.157323093161075,0,0.491649677838317,0.883154529719403
TCGA-EE-A3JI-06A-11R-A21D-07,0.941385741820136,0,0,0,0,0.0485487612282661,0.0100654969515983,0,0,0.361424319430652,0.933174756826116
TCGA-ER-A193-06A-12R-A18S-07,0.615867729218627,0.00308429388895718,0.194791910987916,0.0526934654596075,0,0.119974023854823,0,0.013588576590069,0,0.493079340398715,0.874779783554933
TCGA-ER-A194-01A-11R-A18U-07,0.800044252332233,0.00111509175261563,0.0494975558119607,0.0288119491861543,0,0.0701475365940365,0,0.0503836143230005,0,0.48995568382113,0.880974671726657
TCGA-ER-A195-06A-11R-A18U-07,0.320249941332584,0.0128334673638245,0.402401742458519,0.0240834831521459,0,0.196869478099888,0,0.0435618875930388,0,0.407924859504863,0.926193131693528
TCGA-ER-A196-01A-11R-A18T-07,0.661305421807825,0.00133564001678892,0.249467657949745,0,0,0.0111927913501955,0,0.076698488875446,0,0.357350075983505,0.934125118306949
TCGA-ER-A197-06A-32R-A18S-07,0.486634118751009,0,0.190087373395635,0.0601250598231688,0,0.249285368924797,0,0.0138680791053905,0,0.289628031782822,1.00218924331543
TCGA-ER-A198-06A-11R-A18T-07,0.855175185461808,0,0.0241656819257119,0.0034443241764004,0,0.103190500007758,0,0.0140243084283212,0,0.440927852209549,0.899126107390706
TCGA-ER-A199-06A-11R-A18T-07,0.696597586244471,0.0160556343139209,0.0312334399317786,0.0129817316256081,0,0.105692281781965,0.0159730283145897,0.121466297787666,0,0.499094774239553,0.869874262922539
TCGA-ER-A19A-06A-21R-A18U-07,0.0860436347393968,0.0360264855272399,0.354248156520876,0.0688266091630975,0,0.421153882414488,0,0.0337012316349018,0,0.518884497763389,0.950752664643642
TCGA-ER-A19B-06A-11R-A18S-07,0.913743966728633,0.000143935571207079,0.0664376347830715,0,0.00288726403288299,0.0125463871846876,0.00424081169951789,0,0,0.558053915754086,0.855155161583637
TCGA-ER-A19C-06A-11R-A18S-07,0.894073278277524,0.000773058420707105,0.0824247284890168,0,0,0.0162454744566655,0,0.00648346035608679,0,0.511496050758388,0.874444521532831
TCGA-ER-A19D-06A-11R-A18S-07,0.313345205013478,0.0133755325232312,0.386888841162436,0.0331807333029341,0,0.16586142414829,0,0.0873482638496302,0,0.341143693183202,0.960475276624713
TCGA-ER-A19E-06A-11R-A18S-07,0.490636354766474,0.000914817499738005,0.376443858702791,0.00172521653621304,0,0.113318069059933,0,0.0169616834348518,0,0.373938922733118,0.929957736150592
TCGA-ER-A19F-06A-11R-A18S-07,0.91366064717073,8.64605825247245e-05,0.0328293988952285,0.000847789806602403,0,0.0252055896098707,0,0.0273701139350435,0,0.515357356016904,0.872668314470519
TCGA-ER-A19G-06A-11R-A18U-07,0.784369088981112,0,0.067977860756477,0.0129356856435389,0,0.11784781407626,0.0132521383845875,0.00361741215802433,0,0.53234067127678,0.857465577232293
TCGA-ER-A19H-06A-12R-A18S-07,0.711891376599034,0,0.154765608968924,0.0164638437326965,0,0.116879170699345,0,0,0,0.421073704637934,0.907420676978281
TCGA-ER-A19J-06A-11R-A18S-07,0.791992698273498,0.00116840482070228,0.158143377700806,0,0,0.0486955192049938,0,0,0,0.373010730301596,0.928242575632709
TCGA-ER-A19K-01A-21R-A18T-07,0.897361492099952,0,0.0612408748902339,0.000836304904361202,0,0.0325342912926312,0,0.00802703681282152,0,0.374466985791252,0.928056698321882
TCGA-ER-A19L-06A-12R-A18S-07,0.809592291237766,0.0127261231265742,0.1320971907935,0,0,0.0455843948421594,0,0,0,0.42667910608549,0.907827856621321
TCGA-ER-A19M-06A-61R-A239-07,0.735144269974596,0,0.101218534322405,0.0349427159427463,0,0.115113682031831,0,0.0135807977284212,0,0.550133059061387,0.849603601887434
TCGA-ER-A19N-06A-11R-A18S-07,0.470017930148709,0.00360930041823647,0.131871945815909,0.0348304209185232,0,0.310508934414442,0,0.0491614682841806,0,0.535049146233082,0.863279608322647
TCGA-ER-A19O-06A-11R-A18S-07,0.33751772515487,0.0343620328459719,0.188407058120394,0.0233698514291915,0,0.373360762505541,0,0.0429825699440315,0,0.713835425144985,0.709301682228885
TCGA-ER-A19P-06A-11R-A18S-07,0.311181567484735,0.026034517008704,0.0739621165635884,0.109693616666719,0,0.253647515665515,0,0.225480666610738,0,0.797227600684849,0.60532044819598
TCGA-ER-A19Q-06A-11R-A18U-07,0.747072542259085,0,0.0799469998060348,0.00994120635132311,0,0.151639642786155,0,0.0113996087974012,0,0.515407476575228,0.860368147625238
TCGA-ER-A19S-06A-11R-A18U-07,0.500404628516538,0.000713415881327304,0.0166977673656227,0.156357098260354,0,0.253838485159596,0,0.0719886048165618,0,0.73561408092681,0.684509422724659
TCGA-ER-A19T-06A-11R-A18U-07,0.80607858688613,0,0.0791491188344191,0.00238359696771646,0,0.103470679816811,0,0.00891801749492389,0,0.461919985390599,0.890151244548704
TCGA-ER-A19T-01A-11R-A18T-07,0.870974063917795,0,0.115531356896961,0,0,0.0134945791852435,0,0,0,0.208832702590865,0.989049042389197
TCGA-ER-A19W-06A-41R-A239-07,0.521855516095655,0,0.0364655106498906,0.0807728219933343,0,0.284567827656586,0.0278551811506333,0.0484831424539008,0,0.647673001253037,0.762134096371114
TCGA-ER-A1A1-06A-11R-A18U-07,0.0096681726472347,0.0615087519621194,0.0740995390712278,0,0,0.0434307855154402,0.205866680787909,0.605426070016068,0,0.699111996396054,0.716582896058266
TCGA-ER-A2NB-01A-12R-A18S-07,0.605844101036432,0.00305472438722728,0.17006179472385,0.0608257262178065,0,0.109759610301323,0,0.0504540433333614,0,0.209856649267241,0.995957997725127
TCGA-ER-A2NC-06A-11R-A18T-07,0.443168718650865,0,0.32125921510292,0.00461012900974375,0,0.191002892552797,0,0.0399590446836746,0,0.389649491953823,0.931868024898954
TCGA-ER-A2ND-06A-11R-A18T-07,0.846385945759844,0.000413979639881102,0.0713259854503632,0,0,0.0522909609467988,0,0.0295831282031124,0,0.603148445264978,0.834964473257964
TCGA-ER-A2NE-06A-21R-A18T-07,0.991239250489,0,0.00603089842246072,0,0,0.00046053133182185,0.00226931975671757,0,0,0.503869377444599,0.875380882026075
TCGA-ER-A2NF-06A-11R-A18T-07,0.926635788347104,0,0,0.0108673163002681,0,0.0416791562213113,0,0.0208177391313167,0,0.320954167132638,0.948749715872187
TCGA-ER-A2NF-01A-11R-A18T-07,0.700011971470356,0,0.112268953818349,0.0244485977883983,0,0.101359815435509,0,0.0619106614873878,0,0.292728483850137,0.961973346692854
TCGA-ER-A2NG-06A-11R-A18T-07,0.569581260383341,0.00023671955240768,0.117384909437902,0.103135425940507,0,0.144054431949111,0,0.0656072527367317,0,0.472347870940323,0.881773090874418
TCGA-ER-A2NH-06A-11R-A18S-07,0.561808727858903,0.00175816289469082,0.138567233408447,0.0844310260362082,0,0.185926043975704,0,0.0275088058260471,0,0.667630754619571,0.765367730941525
TCGA-ER-A3ES-06A-11R-A20F-07,0.993544331123284,0,0,0,0,0.00645566887671584,0,0,0,0.257458265095551,0.973641568692834
TCGA-ER-A3ET-06A-11R-A20F-07,0.561208121566233,0.00053198389468533,0.270767820602592,0,0,0.122842808365811,0,0.0446492655706785,0,0.365919050403315,0.933067753265655
TCGA-ER-A3EV-06A-11R-A20F-07,0.800286218657008,0,0.0765549714022739,0.0239353895114557,0,0.054131824891252,0,0.0450915955380106,0,0.364178544736771,0.931828851533598
TCGA-ER-A3PL-06A-11R-A239-07,0.863511324808929,0,0.085405672127376,0,0,0.0422155016112039,0,0.00886750145249078,0,0.411581084688735,0.913643563388658
TCGA-ER-A42H-01A-11R-A24X-07,0.821911037134308,0.000735480776459308,0.130701932130674,0,0,0.0331518102771366,0,0.0134997396814217,0,0.286759376002461,0.960483703940357
TCGA-ER-A42K-06A-11R-A24X-07,0.875609167732596,0.00142752225653672,0.105879124911676,0,0,0.00770498656839599,0.000674182436526723,0.00870501609426877,0,0.471338499368707,0.890680557776373
TCGA-ER-A42L-06A-11R-A24X-07,0.559735026985569,0.0107049409463182,0.12758534824972,0.0625529392448678,0,0.23526002250592,0,0.00416172206760502,0,0.449387840509143,0.899272477094676
TCGA-FR-A2OS-01A-11R-A21D-07,0.885284672048454,0,0.0958959930725364,0,0,0.0144210450344227,0,0.00439828984458679,0,0.519367143058792,0.87123239296374
TCGA-FR-A3R1-01A-11R-A239-07,0.884730838730625,0.000384651480718803,0.0168190394637379,0.0236412346213955,0,0.0267173892253004,0,0.0477068464782225,0,0.713813590644122,0.790640998316004
TCGA-FR-A3YN-06A-11R-A239-07,0.946507055238993,0.00010723679721681,0.0108992639687795,0.00227243742280262,0,0.0259347830110355,0,0.0142792235611726,0,0.725304209441755,0.780029625757365
TCGA-FR-A3YO-06A-11R-A239-07,0.917339237650345,0,0.0636565617332004,0,0,0.017195909648561,0.00180829096789417,0,0,0.523439471493861,0.869062843216666
TCGA-FR-A44A-06A-11R-A24X-07,0.543618792455986,0.00121386205425903,0.066631992535697,0.118386969852506,0,0.232501191505318,0,0.0376471915962338,0,0.761921589109231,0.675065959723848
TCGA-FR-A69P-06A-21R-A311-07,0.743538561862399,0,0.229838707966456,0,0,0.0221486906608559,0,0.00447403951028949,0,0.415789521778406,0.911418658561829
TCGA-FR-A726-01A-11R-A32P-07,0.813416505954944,0,0.165879593557421,0,0,0.0125217745611177,0,0.00818212592651759,0,0.326050837565614,0.946055161097021
TCGA-FR-A728-01A-11R-A32P-07,0.811645012672572,0,0.0783893447165775,0.020690457594057,0,0.0771241074881893,0,0.0121510775286036,0,0.707398631554837,0.785523838636344
TCGA-FR-A729-06A-11R-A352-07,0.650553351029074,0.00379895583153619,0.059235674708412,0.0281990077005481,0,0.169283827785287,0.00228934085546679,0.086639842089676,0,0.671899253539225,0.7606043655713
TCGA-FR-A7U8-06A-21R-A352-07,0.928935007334738,0,0.051905970864241,0,0,0.011721820221733,0.00743720157928812,0,0,0.479862492422588,0.886789076404643
TCGA-FR-A7U9-06A-11R-A352-07,0.00273149829667834,0.000363329478153464,0.672221106766531,0.0384899867893048,0,0.213146354241475,0,0.073047724427857,0,0.504396861816385,0.888300422182044
TCGA-FR-A7UA-06A-32R-A352-07,0.162824376145046,0,0.0867520617487081,0.209898486488882,0,0.424913789958837,0.0108217507671119,0.104789534891415,0,0.643948830589748,0.840152440304226
TCGA-FR-A8YC-06A-11R-A37K-07,0.873638981592055,0,0.0525809243408253,0.00415842580148186,0,0.0588000833222156,0,0.0108215849434221,0,0.426708211430944,0.907220515078195
TCGA-FR-A8YD-06A-11R-A37K-07,0.897482775458426,0.0016388275624715,0.0534103819814448,0,0,0.0283190322722149,0,0.0191489827254428,0,0.402323942965188,0.917464686901941
TCGA-FR-A8YE-06A-11R-A37K-07,0.443612804579531,0.0890149603914295,0.1067355415533,0.00370016335280617,0,0.122685848330661,0.0402657325383884,0.193984949253884,0,0.64065531562118,0.78194671151927
TCGA-FS-A1YW-06A-11R-A18T-07,0.885119857648067,0.00603793615065064,0.0477136838338578,0,0,0.0273510168549028,0,0.0337775055125214,0,0.340548876019106,0.940931177260645
TCGA-FS-A1YX-06A-11R-A18T-07,0.740045205543452,0.000107929077578014,0.170831224519622,0.00207566078880926,0,0.0657874732015607,0,0.0211525068689784,0,0.384298796600811,0.923617659676072
TCGA-FS-A1YY-06A-11R-A18T-07,0.875062119930049,0.000206875064938656,0.106692304771241,0,0,0.0115373575077044,0.00105118992995921,0.00545015279610705,0,0.422002760562997,0.909865039430428
TCGA-FS-A1Z0-06A-11R-A18T-07,0.698170953930641,0,0.0626732765342826,0.0352823174276297,0,0.179165519437706,0,0.0247079326697407,0,0.531216314152008,0.84881540924062
TCGA-FS-A1Z3-06A-11R-A18T-07,0.92532316756566,0,0.049947738515004,0,0,0.0179120779104522,0,0.00681701600888337,0,0.451574123607644,0.898023544342107
TCGA-FS-A1Z4-06A-11R-A18T-07,0.340450780061599,0.05288451094475,0.197882521871148,0,0,0.104777005160008,0.0819117350646775,0.222093446897818,0,0.478760865967171,0.877963994847635
TCGA-FS-A1Z7-06A-11R-A18T-07,0.68823097478178,0.00932023552650092,0.237398823649288,0,0,0.0632034234766959,0,0.00184654256573498,0,0.432782865620324,0.903826686604263
TCGA-FS-A1ZA-06A-11R-A18T-07,0.69884479947574,0,0.219528374033544,0.00417692800481877,0,0.0544456706945506,0,0.0230042277913464,0,0.383731340797762,0.923791020487533
TCGA-FS-A1ZB-06A-12R-A18S-07,0.614815914819687,0.00197078467310196,0.250586870130605,0,0,0.116712631118344,0,0.0159137992582626,0,0.453329887930797,0.892118512324534
TCGA-FS-A1ZC-06A-11R-A18T-07,0.607489912933521,0,0.359895510640815,0,0,0.0326145764256636,0,0,0,0.341066982193534,0.941391642823801
TCGA-FS-A1ZD-06A-11R-A18T-07,0.586589273728052,0,0.336064609180868,0,0,0.0568134067275947,0,0.0205327103634852,0,0.269899532169302,0.970445422067621
TCGA-FS-A1ZE-06A-11R-A18T-07,0.961649711618666,0.00038012123186306,0.0286091778040005,0,0,0.00449996437035528,0,0.00486102497511536,0,0.392246771913648,0.921229170271418
TCGA-FS-A1ZF-06A-12R-A18S-07,0.849844017708107,0.000102174968059615,0.118276198966579,0.00276954496481604,0,0.0275411573529988,0,0.0014669060394391,0,0.306328238584895,0.953424892966394
TCGA-FS-A1ZG-06A-11R-A18T-07,0.981488168554836,0,0,0,0,0.0155847855822406,0,0.00292704586292371,0,0.310166305135041,0.953263110365444
TCGA-FS-A1ZH-06A-11R-A18T-07,0.269535523195344,0.00655734442021204,0.463585478131334,0.0348118106387765,0,0.158105299225826,0,0.0674045443885076,0,0.513552010495716,0.85853604509836
TCGA-FS-A1ZJ-06A-12R-A18S-07,0.789016546296912,0.000754912406136893,0.0899498089083507,0,0,0.116407307560084,0,0.00387142482851707,0,0.288199647304445,0.964342977622814
TCGA-FS-A1ZK-06A-11R-A18T-07,0.961805494244584,0,0.0320022952642071,0,0,0.00228338020976957,0,0.00390883028143939,0,0.341282068497715,0.941059270853152
TCGA-FS-A1ZM-06A-12R-A18S-07,0.716945359271428,0,0.140459608095605,0.0260795419062095,0,0.108334732642894,0,0.00818075808386282,0,0.353389792681459,0.936235439469895
TCGA-FS-A1ZN-01A-11R-A18T-07,0.922896801265915,0.000195300631396416,0.0443117447238369,0.00234500041475637,0,0.0122530613158401,0,0.017998091648255,0,0.396431209757153,0.919814769327882
TCGA-FS-A1ZP-06A-11R-A18T-07,0.778520896098046,0.00179106272411,0.0854614476714726,0.00638384162101386,0,0.0785880842590769,0,0.049254667626281,0,0.40939994801362,0.91337394453478
TCGA-FS-A1ZQ-06A-11R-A18U-07,0.852002170330658,0.00524852111026279,0.0773730925684462,0.000470705387147574,0,0.0362453471745992,0,0.0286601634288857,0,0.456133098442027,0.896746500009138
TCGA-FS-A1ZR-06A-21R-A18U-07,0.866300698594588,0.00356231713531603,0.079776352509036,0.00371640684095135,0,0.0413503202793567,0,0.00529390464075177,0,0.494531316140787,0.881092929818437
TCGA-FS-A1ZS-06A-12R-A18T-07,0.118518835462081,0,0.804307721638334,0,0,0.065062654760479,0,0.0121107881391062,0,0.394992497983215,0.948479666477709
TCGA-FS-A1ZT-06A-11R-A18U-07,0.790750712828675,0,0.0652525199730884,0.0142384840346819,0,0.0639756572650327,0,0.065782625898522,0,0.363709414422578,0.931954167314899
TCGA-FS-A1ZU-06A-12R-A18T-07,0.935175412945069,0,0.0318633499582471,0,0,0.0329612370966835,0,0,0,0.246026399163139,0.976756605512929
TCGA-FS-A1ZW-06A-12R-A18T-07,0.744891440490044,0,0.042469360712487,0.0253174220412658,0,0.0889174656448637,0,0.09840431111134,0,0.215472158227802,0.994060189405196
TCGA-FS-A1ZY-06A-11R-A18S-07,0.987270663371337,3.52393383926556e-05,0.00858609740256316,0,0,0.00373580698339319,0,0.000372192904313951,0,0.604316159145771,0.832203078935523
TCGA-FS-A1ZZ-06A-11R-A18S-07,0.976495501361465,0,0.0157497976424484,0,0,0.00374377775477322,0,0.00401092324131342,0,0.387431032500534,0.923103349723484
TCGA-FS-A4F0-06A-11R-A24X-07,0.975460562206614,0,0.00968955829483196,0,0,0.00704863375001354,0.00608122603746069,0.00172001971107969,0,0.343537034145166,0.940285978208058
TCGA-FS-A4F2-06A-11R-A24X-07,0.807458273152447,0.00174463209658438,0.080240440461894,0.00210718760706384,0,0.0701307241084322,0,0.0383187425735784,0,0.230688743301251,0.982951310208052
TCGA-FS-A4F4-06A-12R-A266-07,0.718990910166702,0.000385788930104003,0.173485162272624,0.0177457357139325,0,0.0755474793476789,0,0.0138449235689582,0,0.411125387830424,0.912846677521585
TCGA-FS-A4F5-06A-11R-A266-07,0.934372659052105,0.000290328054009696,0.0489315245544855,0,0,0.0123424952693779,0,0.00406299307002211,0,0.542296923115898,0.860995684114609
TCGA-FS-A4F8-06A-11R-A266-07,0.246178784797817,0.193410087994536,0.195977204785912,0.00747575971041573,0,0.0683868119208743,0.0573412013510328,0.231230149439413,0,0.597181857286052,0.811468950373067
TCGA-FS-A4F9-06A-11R-A24X-07,0.927340044978433,0.000249489182925802,0.0430508715997817,0,0,0.0254384755261808,0,0.0039211187126791,0,0.365972209697047,0.931371050133509
TCGA-FS-A4FB-06A-11R-A266-07,0.936720654624924,0.00014387093259936,0.054713769030961,0,0,0.00767972371423152,0.000741981697283582,0,0,0.440875597024879,0.902076774975495
TCGA-FS-A4FC-06A-11R-A24X-07,0.832683491420055,0.00209157145111744,0.140906343584199,0,0,0.0171898462565167,0,0.00712874728811172,0,0.56719317192633,0.852149403697738
TCGA-FS-A4FD-06A-11R-A266-07,0.818502613226561,0.00502548404348123,0.110586051667235,0.00534211500501514,0,0.0542113408229992,0,0.00633239523470812,0,0.331853082830806,0.943952212193526
TCGA-FW-A3I3-06A-11R-A21D-07,0.896065002005834,0,0.0854311543577286,0,0,0.0155131348154927,0,0.00299070882094439,0,0.417378863716732,0.91156453517442
TCGA-FW-A3R5-06A-11R-A239-07,0.766116124419588,0.00285303708881115,0.102705447387228,0.0182401334027628,0,0.0427395255507809,0,0.0673457321508289,0,0.405866059068103,0.91617949077753
TCGA-FW-A3TU-06A-11R-A239-07,0.80776488245023,0.00124088889702068,0.0197653592607764,0,0,0.0991129774747943,0,0.072115891917178,0,0.46364240757898,0.888271322382216
TCGA-FW-A3TV-06A-11R-A239-07,0.915101043549265,0.0035281945561737,0.0394048033865043,0,0,0.024274562882945,0.000338260929943978,0.0173531346951683,0,0.606807414419909,0.834717916424471
TCGA-FW-A5DX-01A-11R-A27Q-07,0.913306242992384,0,0.076212305937343,0,0,0.0104276409661463,0,5.38101041271825e-05,0,0.457207721277121,0.895756347026452
TCGA-FW-A5DY-06A-11R-A311-07,0.507950315233675,0.0345650729510565,0.0668377152114482,0.00558561223269508,0,0.0582101961574503,0,0.326851088213675,0,0.692807643755168,0.749553311768613
TCGA-GF-A2C7-01A-11R-A18T-07,0.914871685942507,0.000204763703341592,0.0752109559671716,0,0,0.00618418990073004,0,0.00352840448624983,0,0.361017914492849,0.933253927005477
TCGA-GF-A3OT-06A-23R-A239-07,0,0,0.8085318120305,0.0594171155292963,0,0.104751505755535,0,0.0272995666846688,0,0.333548823545949,0.996129021673302
TCGA-GF-A4EO-06A-12R-A24X-07,0.419082946601165,0.0116473735395467,0.0817230675720739,0.0659437576361472,0,0.249104225174249,0.0304197257365836,0.142078903740234,0,0.366722561265181,0.979025031777536
TCGA-GF-A6C8-06A-12R-A311-07,0.844243319689695,0.00333235284631689,0.0948623094825478,0.00307915427846836,0,0.052204704500063,0,0.00227815920290872,0,0.577288111190253,0.846487356317028
TCGA-GF-A6C9-06A-11R-A311-07,0.28100965466938,0.0250943859601393,0.230429705376844,0.02383847881623,0,0.216153560997047,0.0029168010347656,0.220557413145594,0,0.562995395555021,0.83474706994033
TCGA-GF-A769-01A-32R-A32P-07,0.897883375625328,0,0.0798929300380408,0,0,0.0213206233290536,0.000903071007577291,0,0,0.311931114067486,0.951644942606403
TCGA-GN-A262-06A-11R-A18T-07,0.986183800045939,0,0.0134645616812024,0,0,0,0,0.000351638272858365,0,0.446323653441513,0.899301912331085
TCGA-GN-A263-01A-11R-A18T-07,0.852054215305118,0.000213767494542499,0.109869572427215,0,0,0.0205507435527081,0,0.0173117012204157,0,0.37721127586368,0.927062942375875
TCGA-GN-A264-06A-11R-A18U-07,0.748134341626219,0.00187092408948914,0.156870187957663,0.00462010369692556,0,0.0426913352108603,0,0.0458131074188427,0,0.297266376918967,0.956535799699323
TCGA-GN-A265-06A-21R-A18T-07,0.398039329377105,0.00175170655798865,0.344018622184037,0.0237358468926846,0,0.180047111416606,0,0.0524073835715781,0,0.554610989217482,0.832385020536326
TCGA-GN-A266-06A-11R-A18T-07,0.261447848297119,0.00746878541882564,0.376291479569418,0.0485627204633237,0,0.228001208629482,0,0.0782279576218322,0,0.412221831284502,0.935833835855393
TCGA-GN-A267-06A-21R-A18T-07,0.783923766669942,0.000247154679746402,0.0727039529279166,0.0387988848291327,0,0.067104761872504,0,0.0372214790207586,0,0.389814294345557,0.921836747344046
TCGA-GN-A268-06A-11R-A18T-07,0.975032901055491,0,0.0102138415158325,0,0,0.0147532574286765,0,0,0,0.374670276923819,0.928100092329491
TCGA-GN-A26A-06A-11R-A18T-07,0.573203944731932,7.72128715349903e-05,0.285962044140189,0.0129784633954812,0,0.108912799924803,0,0.0188655349360596,0,0.536342017277063,0.852839947896731
TCGA-GN-A26C-01A-11R-A18T-07,0.152915731282488,0.0156073323266699,0.320249804555465,0.109306840085522,0,0.317904240500986,0,0.0840160512488693,0,0.526047188564227,0.887415909716173
TCGA-GN-A26D-06A-11R-A18T-07,0.930005138706282,0,0.0382901421189884,0,0,0.0172582435027987,0,0.0144464756719307,0,0.409009232783343,0.914823577084645
TCGA-GN-A4U3-06A-11R-A32P-07,0.933931206582054,0,0.0393900220066358,0,0,0.0150969430532893,0.0115818283580211,0,0,0.364145111537833,0.932146965009509
TCGA-GN-A4U4-06A-11R-A32P-07,0.952779887487853,0.00166822411030712,0.0155799454759199,0.00509908850864863,0,0.0099062072661948,0,0.0149666471510762,0,0.467096314059787,0.891780781596221
