Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
TCGA-DA-A1I4-06A-11R-A18U-07,0,0.0031618746702161,0.00557836570787388,0,0,0.0405661773236668,0,0.0205112324028287,0.0208454963139609,0.0367672733072073,0.015619913412282,0,0,0.521087539210734,0.00430098640602805,0.269416256424921,0,0,0.0621448848202817,0,0,0,0,0.187639016458103,1.09398074373126
TCGA-DA-A1I5-06A-11R-A18T-07,0.030386169594606,0,0,0.0754790598322515,0,0,0.00611512052941795,0.0442354694731488,0.0692454873622645,0,0.0284431346222989,0,0,0.553519950683972,0.062003477140571,0.0910214369040849,0,0,0.0395506938573842,0,0,0,0,0.699792918124413,0.717756947574735
TCGA-DA-A1I7-06A-22R-A18S-07,0,0,0.0154817139924128,0.0610031823275945,0,0,0,0.0952054693376762,0.0603227924330434,0,0,0.0189361016994764,0,0.53802849694611,0.0622247858265308,0.127869610558265,0,0,0.0209278468788908,0,0,0,0,0.328237327797765,0.991095726851327
TCGA-DA-A1I8-06A-11R-A18T-07,0,0.043155959131199,0.0480072874334257,0,0.00788295735776821,0.167011222181747,0.00128104242475906,0,0.0388339244316449,0.00532901342091342,0.031407216267533,0.00345660559509781,0,0.517990966430194,0.00318438782339825,0.0701612376054654,0,0,0.0622981798968538,0,0,0,0,0.286714462970788,1.00267776480053
TCGA-DA-A1IA-06A-11R-A18S-07,0.0416339149319587,0.0122672848169356,0,0.0556522127421566,0.00200906992531381,0,0,0.157536123533702,0.047925533049771,0,0.100681341738652,0,0.133739148046991,0.0737628655602775,0,0.235639672812882,0.00255751486005049,0.067112388998354,0.0694829289829546,0,0,0,0,0.00657390429078787,1.07716490169127
TCGA-DA-A1IB-06A-11R-A18S-07,0.121927580011154,0.0948818543360026,0,0.112820158587855,0,0.083430775983852,0.000296545723108721,0.0596148282845825,0.0690636011020579,0,0.00932403068664185,0,0,0.284265200874545,0.0708553288129988,0.0935200955972014,0,0,0,0,0,0,0,0.513031699246331,0.858432073394352
TCGA-DA-A1IC-06A-11R-A18S-07,0.0207764263437387,0,0,0.148442708843806,0,0.0878760837033754,0.00293275432028086,0.0860616944393765,0.023763913967619,0,0.0349043759243696,0,0.00514732075672339,0.128685794511568,0.0718044363660206,0.253263439350873,0,0,0.136341051472249,0,0,0,0,-0.0089184433673574,1.09426918031275
TCGA-DA-A3F2-06A-11R-A20F-07,0,0.00620421666411493,0.0476165969625432,0.331369556438294,0,0,0,0.0196494277997429,0.060023588565066,0,0.110011263613704,0,0.0181036020092177,0.180350368909894,0.00257251394341644,0.212250192727334,0,0,0.0118486723666723,0,0,0,0,0.502352377515283,0.863906952515241
TCGA-DA-A3F3-06A-11R-A20F-07,0,0.019492835924694,0.00483160958684252,0,0,0.164415135541844,0,0.108708190251281,0.0645775743320815,0,0.0224779782129772,0.00841112104193145,0,0.429507272578271,0.0436661165212287,0.0710763507191557,0,0,0.0445939130385726,0,0.0182419022511199,0,0,0.035694623502363,1.11617462950276
TCGA-DA-A3F5-06A-11R-A20F-07,0,0.00259959009551543,0.00775747598588821,0,0,0.147545793640334,0,0.106473170858076,0.0323979716930162,0,0.0381204588544008,0,0,0.357656329859099,0.00246497562147618,0,0,0,0,0.189246996351513,0,0.11573723704068,0,0.0554339912218498,1.11820156038227
TCGA-DA-A3F8-06A-11R-A20F-07,0.0170775853770462,0,0.0226298189518494,0.407665546629417,0,0.00318489248189125,0.0400915357561121,0.0696313991166534,0.085572854273743,0,0.0806398161589694,0.0214542130456307,0.0559901312313247,0.0243317141805947,0.0818045492693373,0.0756770822353028,0.00902005233813373,0,0.00522880895399483,0,0,0,0,0.338591285064638,0.962405729453252
TCGA-DA-A95V-06A-11R-A37K-07,0.0117467998208993,0.00478586806758175,0.077973884819821,0.086258618956012,0,0.0817949597912737,0,0.0919125087271444,0.103129273942499,0,0.0392882346566625,0,0,0.278402851614604,0.0758110134405232,0.130184652280356,0,0,0.0187113338826225,0,0,0,0,0.278691594978846,0.97676129381715
TCGA-DA-A95W-06A-11R-A37K-07,0,0.021017876734885,0.0388983757941682,0.0929923693222037,0,0,0,0.0794421772211378,0.00179337206989391,0,0,0.0210039227849524,0,0.206894964837717,0.132224988375523,0.26227721177973,0.0108982721116783,0,0.132556468968111,0,0,0,0,0.0421742419605315,1.09157331692821
TCGA-DA-A95X-06A-11R-A37K-07,0.0298488753763484,0,0,0.114176235060516,0,0.128497532589408,0.00174364260104288,0.07795731508803,0.0320651123749139,0,0.046120199389318,0,0.109230161818888,0.0884045871402746,0.0918899952922827,0.237845311747499,0,0,0.0422210315214791,0,0,0,0,0.0156629397002208,1.08391781160761
TCGA-DA-A95Y-06A-11R-A37K-07,0.107776900978908,0,0.0121418116093811,0.0612858981178567,0,0.0828276503025004,0,0.0038133603168753,0.168909136228992,0,0.0344460525112427,0,0.00161533525995557,0.140603620564501,0.0319037287085708,0.332741290848025,0.0120917306248354,0,0.00970286763842541,0,0,0.000140616289930875,0,0.0784456672724929,1.06507179871899
TCGA-DA-A95Z-06A-11R-A37K-07,0.0407034162760608,0,0,0.128488017937307,0,0.0808497307457649,0.0196394058932827,0.0780044053289441,0.0309374009025182,0,0.0355941975317952,0,0,0.133933649645979,0.0841248071185835,0.339377462623815,0,0,0.0283475059959496,0,0,0,0,0.0542081014793329,1.07907119113497
TCGA-DA-A960-01A-11R-A37K-07,0.175871018070514,0,0.110597250504302,0.0485796448766972,0,0,0,0.132597373596819,0,0,0.0452836072634889,0.0747022084494966,0.0199164268065653,0.0487836682535779,0.0220684610881229,0.284769801514972,0,0,0.0368305395754449,0,0,0,0,-0.00283925913985411,1.08021621109975
TCGA-EB-A1NK-01A-11R-A18T-07,0.00266408780246878,0.00414581494836791,0,0,0,0.138317854343885,0,0.112143521244646,0.0620157234583754,0,0.0229854095813167,0.0270594937005231,0.0342109901992182,0.182977732203042,0.00904655274614563,0.220568962324808,0.0025903210648163,0,0.179659567294797,0,0.00161396908759043,0,0,0.00920940202099045,1.08921354172136
TCGA-EB-A24C-01A-11R-A18T-07,0.000432445095935476,0.00295975902812361,0.0317113319932489,0.0351134546757243,0,0.208057749538289,0,0.0332949312871122,0.0580244888770486,0,0,0,0.0284513112407806,0.13990370259779,0.0240068098558179,0.0818610793688647,0.00029328078882857,0,0.335566807422127,0,0.00527545182158879,0.0150473964087199,0,-0.0205999845246075,1.11054355308662
TCGA-EB-A24D-01A-11R-A18T-07,0,0.035421402906818,0.223751605927127,0.109445540464349,0,0.0136081801763219,0.00128242172677724,0.0816203339116522,0.0603098845145444,0,0.0808576372285973,0,0,0.122436084946362,0.076031878939987,0.0837498021133187,0,0,0.102951933512009,0,0.00853329363213588,0,0,0.00700480158761309,1.06155866243239
TCGA-EB-A299-01A-21R-A18U-07,0,0,0.0169855508871235,0.113874693374253,0,0.049045059096282,0,0.178138317961431,0.049280300520946,0,0.0628545905432999,0,0.0530146567832612,0.0864496402283209,0.186399207347857,0.189430287044232,0.0100034931524049,0,0,0.00452420306058874,0,0,0,0.0660998278286696,1.08740386835484
TCGA-EB-A3HV-01A-11R-A21D-07,0.00201511936118332,0,0,0.059361392528309,0,0.0611497949002365,0,0.0169576770610089,0.0996159943721814,0,0.0928173116131407,0,0.0377320370538423,0.0746236424248467,0,0.405721933423138,0.00709449122921836,0,0.142910606032894,0,0,0,0,0.0562156971445057,1.07619222492643
TCGA-EB-A3XB-01A-11R-A239-07,0.00210601228881022,0.00831994288641493,0,0.047230072813851,0,0.0356298085736694,0,0.194035561744132,0.00138963221800207,0,0.0883581431236002,0,0,0.0601128151874892,0.0183470519481638,0.425001176541089,0.00265860403228326,0,0.111549505825945,0,0,0.00526167281654915,0,0.0285957757429604,1.0873123613499
TCGA-EB-A3XC-01A-11R-A239-07,0.0110984449468286,0.00968261443897637,0,0,0,0.0600170994885134,0,0.138008261687187,0.0624015413655701,0,0.031634134865444,0.00269495394938958,0,0.273768462960098,0.0851577010872015,0.166763738656935,0.00737549135943984,0,0.147459366045761,0,0.00393818914865602,0,0,0.0190543518823454,1.0958174000562
TCGA-EB-A3XD-01A-22R-A239-07,0.0236752899378473,0,0.0161752937693482,0.110036408021498,0.0148902542914867,0.0291197977932749,0,0.0183598032220097,0.0714135227268901,0,0.0197083946717922,0.00364001865963189,0,0.324398661998302,0.102538117491016,0.160699889966176,0.0196918738104486,0,0.0856526736402789,0,0,0,0,0.267174828959129,0.990960135200364
TCGA-EB-A3XE-01A-12R-A239-07,0.0211392649728036,0,0.0398953923806739,0.235678261192624,0,0.0184063208304558,0,0.0814669635394109,0.0817973822711844,0,0.0281692850452795,0,0,0.151879379010398,0.102735648510526,0.182481421310815,0.00868602102544191,0,0.0476646599103867,0,0,0,0,0.0497268680260601,1.07606637038993
TCGA-EB-A3XF-01A-31R-A239-07,0.00351812102930804,0.00240827556771705,0,0,0,0.336312969356513,0,0.0215045491770995,0.0197307282297826,0,0.066043178682077,0.0432897259007868,0.062436660992136,0.104149795255074,0.114084094372239,0.0968131925860563,0.00148636787329707,0,0.128222340977913,0,0,0,0,0.0213023894480351,1.08777407156404
TCGA-EB-A3Y6-01A-21R-A239-07,0,0.00346122564893585,0,0.0645288867283936,0,0.0123616725349958,0,0.161922686592081,0.0109795288055862,0,0.0458147563916053,0.0175895018366937,0.0297350507217947,0.180260870976874,0.117934707602145,0.0869180445627005,0.0139677283261742,0,0.25452533927202,0,0,0,0,0.0272597525502332,1.08946247806989
TCGA-EB-A3Y7-01A-11R-A239-07,0.0253822069170331,0,0,0,0,0.0801374232239102,0,0.0464519112148173,0.0519610837887499,0,0.123018449768768,0,0,0.503208223646944,0,0.11331237101094,0,0.0429984377642211,0.013529892664616,0,0,0,0,0.224743625042198,1.04396440591701
TCGA-EB-A41A-01A-11R-A24X-07,0.0156502394694199,0.0146653571144916,0,0.0928384383371569,0,0,0,0.206820279856597,0.058292098850679,0,0.0656459052701417,0.00196063692136676,0,0.126468732159828,0.0452189588506816,0.346240143099456,0,0.0135483455186934,0.0126508645514888,0,0,0,0,-0.0104647189680289,1.10736371129118
TCGA-EB-A41B-01A-11R-A24X-07,0.00377495566423481,0,0,0.272416496032623,0,0,0,0.16791501259059,0.103697272849326,0,0.0387369826922421,0,0.0341101257127386,0.162138297625614,0.0896057471334296,0.0642249688691074,0.00500152662280198,0,0.0541669578988083,0,0.00421165630848377,0,0,0.0510552123147435,1.0868342447921
TCGA-EB-A42Y-01A-12R-A24X-07,0.0322254954493383,0,0,0.145605842901318,0,0,0.0417081715672754,0.100687777290234,0.00729513154502596,0,0.0421344466814708,0,0.0305580378946255,0.0888920708430366,0.0232492671733784,0.478892870643083,0,0,0.00875088801121409,0,0,0,0,0.0216336879888022,1.10360915411445
TCGA-EB-A42Z-01A-12R-A24X-07,0.0157545304007643,0,0.00387800680986065,0.0976977275372231,0,0.00916095216058132,0.000600797200503744,0.096715422135725,0.0270280177950885,0,0.0230630985981535,0.00159828164201304,0,0.448147711820079,0.0494796286973485,0.16059620404941,0,0,0.0662796211532498,0,0,0,0,0.0987364063701159,1.09938723853847
TCGA-EB-A430-01A-11R-A24X-07,0,0.0273936645147537,0,0.216330258099036,0,0,0,0.118662527963261,0.0648662168614139,0,0,0.0560194389543137,0,0.280115011738968,0.0404988623175527,0.0635682589634503,0,0.0052060406979028,0.12087070242317,0,0.00646901746617731,0,0,0.0802704411166638,1.07106510483983
TCGA-EB-A431-01A-11R-A266-07,0.0272063204800007,0,0,0,0,0.0737992151543792,0,0.133759006479624,0.0727280166431892,0,0.0907036872071291,0,0,0.226569729127238,0.0459862201094502,0.205255516788731,0,0.0413289162002793,0,0.0536172980842411,0,0.029046073725738,0,0.00673915127414571,1.10025851823227
TCGA-EB-A44N-01A-11R-A266-07,0.133710943345225,0.00809282982280986,0,0.0645668246013054,0,0.0924537457391188,0,0.157701997227663,0.0472828573107755,0,0.00666276853619425,0.00450815451739633,0,0.242330546541766,0.0803626384958563,0.102902933696988,0,0.00839409329862864,0.0510296668662723,0,0,0,0,0.101571852623835,1.05392563578494
TCGA-EB-A44O-01A-11R-A266-07,0,0.0101046760792903,0,0.014022538694518,0.0930847027121608,0,0,0.184784969948894,0.00944902146934971,0.0323958276587185,0.0269055911378548,0,0,0.129892040482643,0.0344347200853114,0.343281989665645,0,0.0149804668493146,0.106663455216299,0,0,0,0,0.0293176115279044,1.08454994636069
TCGA-EB-A44P-01A-11R-A266-07,0,0.0704260476731418,0,0,0.0052949760705846,0.00199566645436719,0,0.279597439832167,0.0500837034408591,0.0467372253008756,0.00801613470573515,0.0159239356684773,0.0123981737127656,0.192374990473938,0.071778414672429,0.11694820324315,0.00222755528752705,0.0649597196112232,0.0612378138527594,0,0,0,0,0.0283430889161638,1.08112726119227
TCGA-EB-A44Q-06A-11R-A266-07,0.0533506211104702,0.00994931245266919,0.0399185281484891,0.290720851152563,0,0.00314416700042485,0,0.108605924963653,0.11436008216054,0,0.0258555970351105,0,0.0133623562203519,0.0782060448916462,0.0836245564037413,0.177469820768561,0,0,0.00143213769177998,0,0,0,0,0.151046953050339,1.03686020249779
TCGA-EB-A44R-06A-41R-A266-07,0.00407421756362317,0.0116055120338862,0.0193809887274482,0.218846230971161,0,0,0.0024304010067976,0.119294486535861,0.0576426590042693,0,0.0629334607126752,0.00245740701406181,0,0.316780193338972,0.0566110327436576,0.0872860381614129,0,0,0.0406573721861733,0,0,0,0,0.171349803578588,1.03643734714504
TCGA-EB-A4IQ-01A-12R-A266-07,0,0.00430552100116432,0.00674393339461186,0,0.155311364966621,0.0493235268790512,0,0.140190397048696,0.000146436161715037,0,0.0710094614149913,0.0378395549454481,0.0207759264749225,0.363830137990279,0,0.0892612801145357,0,0.0234183282246335,0.0247089178263866,0,0.0131352135569441,0,0,0.0706078426796382,1.09136881998227
TCGA-EB-A4IS-01A-21R-A266-07,0.0559168698276511,0.129366541754452,0,0.236857223038073,0,0.0144866347233413,0.000487919026122762,0.106503523478768,0.0906847316536464,0,0.0390077418785977,0,0.00506321793556643,0.100322401076922,0.0837577866464191,0.12715746599054,0,0,0.010387942969901,0,0,0,0,0.146300409986843,1.03687619817672
TCGA-EB-A4OY-01A-11R-A266-07,0.00606911786491655,0.00214730676131512,0.00239994150279701,0.21049785273866,0,0,0,0.0405478421173925,0.0649304405823622,0,0.00528855619258223,0.0141900650194375,0,0.357253294816145,0.0340842076588739,0.215028871638531,0,0,0.0475625031069873,0,0,0,0,0.110500355992925,1.07936101529984
TCGA-EB-A4OZ-01A-12R-A266-07,0.03642436703124,0,0,0.129988318538039,0,0.0944115300391245,0.00410897467577319,0.0355324586295381,0.0947610010926269,0,0.0646822736341479,0.0751752742966328,0,0.233551290859357,0.0751640339601557,0.106746674268298,0.0132469896713025,0,0.0362068133037646,0,0,0,0,0.297791525496103,0.972946007791018
TCGA-EB-A4P0-01A-41R-A266-07,0.00736503063069972,0,0,0.0977435601696734,0.0433559598819209,0,0,0.0451764457047528,0.0327810885092713,0.00955936954797033,0,0.00189618157696128,0,0.102215300402865,0.106798005608277,0.309933914333643,0.0103987324046033,0,0.232776411229362,0,0,0,0,0.0198138289410423,1.09551712200006
TCGA-EB-A4XL-01A-11R-A27Q-07,0.0160390582972845,0,0,0.104705055566514,0,0.0899623820229192,0,0.109435802116766,0.0290344136619099,0,0.00485302903581089,0.0355776370119974,0,0.143874301170494,0.19250243229721,0.0996860331907752,0.0339397157380881,0,0.13356220204272,0,0,0.00682793784751126,0,0.0740081569724989,1.08020833905609
TCGA-EB-A51B-01A-11R-A27Q-07,0.00902920584113848,0,0,0.176885193891752,0,0,0,0.223830660197532,0,0,0.0358084106910922,0.0571636358624068,0.0158809369908747,0,0.0519068502848662,0.274666053572317,0,0.021124900174157,0.133704152493864,0,0,0,0,0.0426735526685801,1.07761178943531
TCGA-EB-A550-01A-61R-A27Q-07,0,0,0.0556118588431774,0,0,0.0700129914306541,0,0.073842029154484,0.0882955560027354,0,0.040898709977115,0.000620428113276384,0.0195291746108848,0.468722054871554,0.0272041270734781,0.00460829487253892,0.0192490556490068,0,0.131405719401095,0,0,0,0,0.0618036100067941,1.10221614782679
TCGA-EB-A551-01A-21R-A27Q-07,0.000732016803888319,0,0.0549623129463587,0.245892515209865,0,0,0.0406838511398471,0.157949591505055,0.00283288095527489,0,0.0346522806902837,0.0373564197614418,0.0261570107930916,0.0545180164094505,0.117842440991442,0.147246972871697,0.00340395218220513,0,0.0757697377400999,0,0,0,0,0.22056062790984,1.00225428611787
TCGA-EB-A553-01A-12R-A27Q-07,0.0716187720725233,0,0,0.157525348938911,0,0.102630596627614,0,0.0438529581085116,0.0611925187653019,0,0.0159120365663899,0.0245479661418947,0.00705939975920158,0.357192547663226,0.0453849497696,0.0762060731142604,0,0,0.0368768324725657,0,0,0,0,0.108719401680798,1.06870797654764
TCGA-EB-A57M-01A-51R-A311-07,0.0861802610547598,0,0.107760767769181,0.0325977483412326,0,0.116376874470967,0,0.0628288019787317,0.0805364826820886,0,0.0716868117342033,0,0.014846671185662,0,0.018247805143834,0.233157139281101,0.0212572567886124,0.0564419949410228,0.0834829031158608,0,0,0.0145984815127435,0,0.0429430322322352,1.04867336615558
TCGA-EB-A5FP-01A-11R-A27Q-07,0.0244154272415564,0,0.00101200784742154,0,0,0.422151123116954,0,0.255099670219633,0.0258674409154419,0,0.00428655196256029,0.0264271650701207,0,0.195993283315127,0.000334587357904304,0.0300092808915406,0.00365484421223114,0,0,0,0.0107486178495097,0,0,-0.00667253651470124,1.14279284508222
TCGA-EB-A5KH-06A-11R-A27Q-07,0.16107219292389,0,0.0583509522045777,0.0812152935536808,0,0.0810603475161859,0,0.0905720762915148,0.142241350386846,0,0.0530484258168008,0,0.0212171334409506,0.0896365926978517,0.0351837236844594,0.17119957386144,0,0,0.0152023376218021,0,0,0,0,-0.00680166845064754,1.08523526687247
TCGA-EB-A5SE-01A-11R-A311-07,0.133234417063495,0,0.0370460307902685,0.207843309046492,0,0.0248347023167173,0,0.0723881187830668,0,0,0.0448683630022469,0.00015728003437078,0.0145681669628283,0.176109919854779,0.0487167519133865,0.203503677419911,0,0,0.0367292628124382,0,0,0,0,-0.0330303950253897,1.10327878113405
TCGA-EB-A5SF-01A-11R-A311-07,0.0045026314949719,0.000991883501417131,0.0178927622171373,0,0,0.102777999716094,0,0.0264181717264788,0.0585930123502732,0,0.066067866038495,0,0,0.638953019655935,0,0.0634783357224714,0,0,0.00910191237141836,0.0112224052053083,0,0,0,0.249842595491806,1.06183237612225
TCGA-EB-A5SG-06A-11R-A311-07,0.0109877564585229,0,0.0597392567363846,0.319337772760413,0,0.0760913350007252,0.014925825869411,0.0618582357611312,0.0796749188186545,0,0.0180518907946835,0.0442007777515116,0.0254615126750503,0.136111808394793,0.0904078782982576,0.0628642360620963,0.000286794618365133,0,0,0,0,0,0,0.322576338409173,0.962613130365701
TCGA-EB-A5SH-06A-11R-A311-07,0.178947397066754,0,0.0136957775529351,0.152021624241341,0,0.0891483694045502,0,0.0781185781420479,0.107698557742907,0,0.0642818879421913,0.0176135197327405,0.0245991128219097,0.126659678291463,0.0276429277367607,0.110675000348007,0,0,0.00889756897639308,0,0,0,0,0.0119706408800718,1.09272580572767
TCGA-EB-A5UL-06A-11R-A311-07,0.0266900340987608,0.0513950804052923,0.0770593820897421,0.205758424954358,0,0,0.000351852797339578,0.180115198135836,0.0237645645643736,0,0.0878671755375488,0.0302659744974419,0,0.10300590515505,0.109182444324558,0.0428257131393125,0.00636749272095657,0,0.0457745047088465,0,0.0095762528705825,0,0,0.130531973446165,1.0452120701446
TCGA-EB-A5UM-01A-11R-A311-07,0.0547854722993445,0,0,0.236922559992587,0,0,0,0.128991924289097,0.153763761545242,0,0.0757751797905182,0.0370822682036066,0.0241499919609294,0.0713921865039738,0.112133577394209,0.0221526397066824,0.0209275083738936,0,0.0619229299399157,0,0,0,0,0.0765525316523298,1.08477693485093
TCGA-EB-A5UN-06A-11R-A311-07,0.0367674638023913,0,0.004465930289531,0.0964266545985391,0,0.083549321624062,0,0.113060386094469,0.0187978328576871,0,0.0543030660247215,0,0,0.142196687640122,0.0409826031872273,0.1719515194332,0,8.92051609882709e-05,0,0.0785144334826211,0,0.15889489580444,0,-0.0147721740336046,1.11088238878614
TCGA-EB-A5VU-01A-21R-A32P-07,0.00720175529980284,0,0.00148059916374684,0,0,0.265163425190753,0,0.0620875585317893,0.0403834803542809,0,0.0566223393748866,0.00285230240532445,0.0990775211093886,0.103198573518544,0.0220661156178058,0.173308167658191,0.0135088720196903,0,0.153049289755797,0,0,0,0,-0.0218308574125192,1.09013176631964
TCGA-EB-A5VV-06A-11R-A32P-07,0.204386387733397,0.204110510204058,0,0.103103453132298,0.099741039176675,0.148679496675271,0.0213280316078193,0.0355127627555104,0.00371639036683106,0,0.030772647294751,0,0.0135386641642869,0.0129362953547857,0.0194184507091737,0.0851668229282137,0,0.0175890478969289,0,0,0,0,0,0.647153900999185,0.775508486079013
TCGA-EB-A6L9-06A-11R-A32P-07,0.194046362703776,0.035651705070586,0.0152065124924206,0.202067296581954,0,0.0173134319049597,0.00108263346865045,0.0691788195112412,0.14678799624995,0,0.045747447838501,0,0.00440840915957859,0.11651110084942,0.0756384779124248,0.0678063444856642,0,0,0.00855346177087344,0,0,0,0,0.368666298256839,0.933850925449132
TCGA-EB-A6QY-01A-12R-A32P-07,0.0538341933119571,0,0.0773539485174648,0.115064634149005,0,0,0,0.200005923051042,0.0217654241015812,0,0.0108122740592155,0.0149489855005852,0,0.200399232029843,0.0812888665135185,0.182828260256796,0.0251583061031644,0.00464098951325748,0.0118989628925692,0,0,0,0,0.0293366155613289,1.07953749354889
TCGA-EB-A6QZ-01A-12R-A32P-07,0,0.00942832302061217,0.0115865039650739,0,0.0657340843280624,0.131707900994941,0,0.0708218695898056,0.0694561299161522,0,0.0276816698028265,0,0,0.290357815158081,0.0481479152829966,0.255590814140577,0,0,0,0.0112475657189683,0,0.00823940808190426,0,0.0236088781755835,1.11087213084878
TCGA-EB-A6R0-01A-12R-A32P-07,0.0127486856968216,0,0.00080578705195752,0.319833509512514,0,0,0.103592796150875,0.1754105134744,0.0361710794263093,0,0.0217295531321215,0.00129582186800083,0.0210565578412942,0,0.172891664610521,0.101950087597236,0,0,0.0325139436379489,0,0,0,0,0.0742599129590117,1.09767795454768
TCGA-EB-A82B-01A-11R-A352-07,0.00553996608020229,0,0.16361741100657,0.17910275818421,0,0.000620338800335065,0.0191256452042149,0.0778658551847234,0.0582077668659568,0,0.0593717288383639,0,0.00229111606743618,0.166626702250969,0.0597277958107221,0.179661074170143,0,0,0,0.0279655008683482,0,0.000276340667805191,0,0.176445362082833,1.01176412529276
TCGA-EB-A82C-01A-11R-A352-07,0.134055052943831,0,0.0428822669558328,0.0422489254810886,0,0.0935047154902397,0,0.137589765599938,0.0512752936101805,0,0.0708613724134229,0,0.0232618223848183,0.138436601902969,0.0546923963716881,0.181927705147339,0,0.0200220181106193,0,0.00924206358803229,0,0,0,-0.0271631880290141,1.09392994442783
TCGA-EB-A85I-01A-11R-A352-07,0.0190345585158352,0,0,0.45239040674819,0,0,0.00149294045609314,0.0970517236292519,0.126488077042429,0,0.0098641831673731,0.0351845415111045,0.0392740426763004,0.127090685434704,0.0358564427439998,0.0445855661190191,0.00183572687090553,0.000125048515877023,0,0,0.00972605656891641,0,0,0.0359611920366648,1.12616515746429
TCGA-EB-A85J-01A-12R-A352-07,0.0205454054763358,0.00353929993487468,0,0.207303737426178,0,0,0,0.0863850639591855,0.0819362098955034,0,0.0105098280707072,0.0169108181419168,0.0308464927749876,0.42096449525729,0.0289337905707805,0.0826661243596026,0,0,0.00945873413263838,0,0,0,0,0.560011259897218,0.828017653683677
TCGA-EB-A97M-01A-11R-A38C-07,0.00160644028865198,0,0.0352549102128617,0.114210406101705,0,0,0.00750946006504292,0.0735455763858919,0.049482680714418,0,0.00646063756997228,0.0213696581662547,0,0.112334560619163,0.0579498582774886,0.395768233610444,0.0108272340350834,0,0.113680343953023,0,0,0,0,0.0418704757851995,1.08134555419826
TCGA-EE-A17X-06A-11R-A18S-07,0.00625545477047575,0.00186254161391681,0.00295425299186211,0,0,0.0934562433906796,0,0.156819862339899,0.043984528071911,0,0.0667654279825218,0.00689194435933565,0,0.403553893813845,0,0.162168034519801,0,0,0.0335026082115435,0,0.0217852079342096,0,0,0.0630572045188225,1.10632005504647
TCGA-EE-A17Y-06A-11R-A18T-07,0.0250242612758493,0,0.0230389308659843,0.00539726123826612,0,0,0,0.138911019668722,0.0414361216484363,0,0.032955178159194,0,0,0.644444749857228,0.0313036720383123,0.0234029325553392,0,0,0,0.0285210968032393,0,0.00556477588942919,0,0.505779228815995,0.879945099937338
TCGA-EE-A17Z-06A-11R-A18S-07,0.0605169984394561,0,0.0872348562514099,0.0387326088011283,0,0.150604019100235,0,0.0561693539077843,0,0,0.00935817097707987,0.0618810779814307,0.0854193212084361,0.0249023055685425,0.0218564947704273,0.348329099731323,0.0374943183177445,0,0.0175013749450017,0,0,0,0,-0.00972895704960494,1.08587396291295
TCGA-EE-A180-06A-11R-A21D-07,0.0210927528348836,0,0,0.0406454850176264,0,0.237824573241838,0,0.145941686602224,0.0909765695189728,0,0.0361698143330823,0,0.0765293196571538,0.183189102045888,0.0289100945816094,0.0437320245681831,0,0,0.0882536500362116,0,0.00673492756232771,0,0,-0.00488377429655792,1.09624257406766
TCGA-EE-A181-06A-11R-A18S-07,0,0.0668482239929098,0.0260928852775475,0.155454082190481,0,0,0,0.0663637686996834,0.0674470039299869,0,0.0153323023090059,0.0244398577812393,0,0.364524026217994,0.127287652270769,0.0454276810059214,0.000668988658295815,0,0.0401135276661665,0,0,0,0,0.276306172223068,0.989271415042001
TCGA-EE-A182-06A-11R-A18T-07,0,0.0072038226410472,0.00246314500681038,0.114007101403074,0,0,0,0.0858894139063958,0.0894862917392292,0,0.0467653105219775,0.0152273770434227,0.0129396920380161,0.452293368856643,0,0.163442190429008,0,0,0.0102822864143759,0,0,0,0,0.262428501652381,1.01530431780939
TCGA-EE-A183-06A-11R-A18S-07,0.0603480167409882,0.18981001045501,0.0104535885368923,0.143846763144883,0.0271167076667599,0,0,0.0828512300115568,0.101497013469945,0,0.0494849782044224,0,0,0.209246947359817,0.0331263257498587,0.0800401741757023,0,0,0.0121782444841633,0,0,0,0,0.153578379432047,1.03053874682093
TCGA-EE-A184-06A-11R-A18S-07,0,0.0178232192770982,0.059816183894313,0.0902538837168852,0,0.0149247458035863,0.000822877755103368,0.133713992295847,0.059796487334227,0,0.103512107431585,0,0.0145272437173433,0.277664384929468,0.0493479279922424,0.0631417923965377,0.00307617434452678,0,0.111578979111237,0,0,0,0,0.0367264613925699,1.07767543359462
TCGA-EE-A185-06A-11R-A18S-07,0.0113769597268406,0,0.04929486313821,0.0880523396077858,0,0.45960372199734,0,0.00901348341355084,0.0285955757536682,0,0.0111084718635579,0,0.00881387562658235,0.238207564337408,0,0.0700532703341989,0.00603322349835667,0,0,0,0.0198466507025012,0,0,-0.00578150173865392,1.12439416025167
TCGA-EE-A20B-06A-11R-A18U-07,0.00607734816753845,0.00664545137106956,0.0116002957069865,0.150298980290852,0,0,0,0.0768860373422043,0.0665789933597603,0,0.034038984573268,0.0168161829730251,0.0361105379350617,0.21287573860801,0.0555060990692557,0.20852834040581,0.0101363165169959,0,0.107900693680163,0,0,0,0,0.101277091631954,1.05238044173734
